<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;20.12.2018;12:46:00;108950;108990;108940;108950;125
SPFB.RTS-12.18;1;20.12.2018;12:47:00;108950;108950;108770;108840;602
SPFB.RTS-12.18;1;20.12.2018;12:48:00;108830;108880;108790;108860;316
SPFB.RTS-12.18;1;20.12.2018;12:49:00;108870;108870;108820;108860;124
SPFB.RTS-12.18;1;20.12.2018;12:50:00;108860;108870;108830;108830;81
SPFB.RTS-12.18;1;20.12.2018;12:51:00;108830;108830;108780;108780;86
SPFB.RTS-12.18;1;20.12.2018;12:52:00;108790;108830;108770;108820;124
SPFB.RTS-12.18;1;20.12.2018;12:53:00;108800;108840;108770;108780;90
SPFB.RTS-12.18;1;20.12.2018;12:54:00;108790;108840;108790;108830;139
SPFB.RTS-12.18;1;20.12.2018;12:55:00;108830;108860;108820;108860;44
SPFB.RTS-12.18;1;20.12.2018;12:56:00;108860;108920;108860;108920;101
SPFB.RTS-12.18;1;20.12.2018;12:57:00;108920;108990;108900;108960;489
SPFB.RTS-12.18;1;20.12.2018;12:58:00;108960;108980;108930;108930;182
SPFB.RTS-12.18;1;20.12.2018;12:59:00;108930;108950;108910;108920;49
SPFB.RTS-12.18;1;20.12.2018;13:00:00;108920;108920;108900;108900;265
SPFB.RTS-12.18;1;20.12.2018;13:01:00;108920;109120;108900;109100;1006
SPFB.RTS-12.18;1;20.12.2018;13:02:00;109080;109150;109050;109050;249
SPFB.RTS-12.18;1;20.12.2018;13:03:00;109060;109110;109040;109070;397
SPFB.RTS-12.18;1;20.12.2018;13:04:00;109090;109170;109070;109160;174
SPFB.RTS-12.18;1;20.12.2018;13:05:00;109160;109170;109120;109150;153
SPFB.RTS-12.18;1;20.12.2018;13:06:00;109150;109200;109120;109120;263
SPFB.RTS-12.18;1;20.12.2018;13:07:00;109130;109140;109090;109100;103
SPFB.RTS-12.18;1;20.12.2018;13:08:00;109120;109130;109060;109070;227
SPFB.RTS-12.18;1;20.12.2018;13:09:00;109070;109080;108920;108960;517
SPFB.RTS-12.18;1;20.12.2018;13:10:00;108950;109090;108930;109060;221
SPFB.RTS-12.18;1;20.12.2018;13:11:00;109050;109060;109000;109030;172
SPFB.RTS-12.18;1;20.12.2018;13:12:00;109040;109060;109000;109020;123
SPFB.RTS-12.18;1;20.12.2018;13:13:00;109010;109060;109000;109050;78
SPFB.RTS-12.18;1;20.12.2018;13:14:00;109060;109070;109040;109070;146
SPFB.RTS-12.18;1;20.12.2018;13:15:00;109060;109100;109060;109090;156
SPFB.RTS-12.18;1;20.12.2018;13:16:00;109100;109180;109100;109140;214
SPFB.RTS-12.18;1;20.12.2018;13:17:00;109160;109180;109150;109170;66
SPFB.RTS-12.18;1;20.12.2018;13:18:00;109180;109260;109170;109260;258
SPFB.RTS-12.18;1;20.12.2018;13:19:00;109260;109270;109200;109230;237
SPFB.RTS-12.18;1;20.12.2018;13:20:00;109250;109270;109220;109250;299
SPFB.RTS-12.18;1;20.12.2018;13:21:00;109250;109310;109230;109270;992
SPFB.RTS-12.18;1;20.12.2018;13:22:00;109270;109310;109270;109290;138
SPFB.RTS-12.18;1;20.12.2018;13:23:00;109290;109300;109270;109290;127
SPFB.RTS-12.18;1;20.12.2018;13:24:00;109290;109310;109290;109290;213
SPFB.RTS-12.18;1;20.12.2018;13:25:00;109300;109300;109250;109270;271
SPFB.RTS-12.18;1;20.12.2018;13:26:00;109280;109280;109270;109270;51
SPFB.RTS-12.18;1;20.12.2018;13:27:00;109280;109320;109280;109300;159
SPFB.RTS-12.18;1;20.12.2018;13:28:00;109300;109320;109270;109290;181
SPFB.RTS-12.18;1;20.12.2018;13:29:00;109270;109270;109250;109250;46
SPFB.RTS-12.18;1;20.12.2018;13:30:00;109250;109260;109180;109180;225
SPFB.RTS-12.18;1;20.12.2018;13:31:00;109180;109310;109180;109310;746
SPFB.RTS-12.18;1;20.12.2018;13:32:00;109300;109330;109280;109280;207
SPFB.RTS-12.18;1;20.12.2018;13:33:00;109280;109310;109260;109310;271
SPFB.RTS-12.18;1;20.12.2018;13:34:00;109310;109320;109300;109300;22
SPFB.RTS-12.18;1;20.12.2018;13:35:00;109300;109310;109300;109300;29
SPFB.RTS-12.18;1;20.12.2018;13:36:00;109310;109320;109300;109310;98
SPFB.RTS-12.18;1;20.12.2018;13:37:00;109320;109330;109300;109310;41
SPFB.RTS-12.18;1;20.12.2018;13:38:00;109320;109330;109310;109320;120
SPFB.RTS-12.18;1;20.12.2018;13:39:00;109330;109400;109300;109380;1118
SPFB.RTS-12.18;1;20.12.2018;13:40:00;109390;109410;109370;109410;331
SPFB.RTS-12.18;1;20.12.2018;13:41:00;109400;109410;109360;109360;327
SPFB.RTS-12.18;1;20.12.2018;13:42:00;109370;109390;109330;109330;157
SPFB.RTS-12.18;1;20.12.2018;13:43:00;109330;109350;109310;109330;99
SPFB.RTS-12.18;1;20.12.2018;13:44:00;109330;109330;109300;109310;57
SPFB.RTS-12.18;1;20.12.2018;13:45:00;109310;109320;109270;109280;115
SPFB.RTS-12.18;1;20.12.2018;13:46:00;109290;109310;109260;109290;174
SPFB.RTS-12.18;1;20.12.2018;13:47:00;109300;109310;109280;109290;50
SPFB.RTS-12.18;1;20.12.2018;13:48:00;109280;109290;109190;109210;384
SPFB.RTS-12.18;1;20.12.2018;13:49:00;109230;109230;109140;109180;894
SPFB.RTS-12.18;1;20.12.2018;13:50:00;109180;109200;109150;109150;115
SPFB.RTS-12.18;1;20.12.2018;13:51:00;109150;109150;108840;109030;697
SPFB.RTS-12.18;1;20.12.2018;13:52:00;109030;109050;108900;108940;404
SPFB.RTS-12.18;1;20.12.2018;13:53:00;108940;108960;108910;108920;188
SPFB.RTS-12.18;1;20.12.2018;13:54:00;108920;109000;108910;109000;333
SPFB.RTS-12.18;1;20.12.2018;13:55:00;109000;109110;108980;109070;277
SPFB.RTS-12.18;1;20.12.2018;13:56:00;109080;109100;109080;109090;63
SPFB.RTS-12.18;1;20.12.2018;13:57:00;109100;109120;109090;109110;78
SPFB.RTS-12.18;1;20.12.2018;13:58:00;109120;109140;109100;109100;226
SPFB.RTS-12.18;1;20.12.2018;13:59:00;109120;109170;109120;109160;234
SPFB.RTS-12.18;1;20.12.2018;14:00:00;109160;109210;109150;109200;288
SPFB.RTS-12.18;1;20.12.2018;14:11:00;109200;109300;109060;109270;851
SPFB.RTS-12.18;1;20.12.2018;14:12:00;109280;109300;109240;109270;200
SPFB.RTS-12.18;1;20.12.2018;14:13:00;109270;109310;109270;109290;128
SPFB.RTS-12.18;1;20.12.2018;14:14:00;109290;109320;109290;109320;69
SPFB.RTS-12.18;1;20.12.2018;14:15:00;109310;109330;109290;109310;236
SPFB.RTS-12.18;1;20.12.2018;14:16:00;109290;109350;109290;109350;103
SPFB.RTS-12.18;1;20.12.2018;14:17:00;109340;109350;109320;109340;131
SPFB.RTS-12.18;1;20.12.2018;14:18:00;109350;109360;109340;109360;72
SPFB.RTS-12.18;1;20.12.2018;14:19:00;109360;109360;109330;109360;150
SPFB.RTS-12.18;1;20.12.2018;14:20:00;109350;109370;109350;109370;92
SPFB.RTS-12.18;1;20.12.2018;14:21:00;109370;109380;109360;109370;176
SPFB.RTS-12.18;1;20.12.2018;14:22:00;109380;109390;109360;109390;116
SPFB.RTS-12.18;1;20.12.2018;14:23:00;109380;109390;109370;109390;115
SPFB.RTS-12.18;1;20.12.2018;14:24:00;109380;109400;109330;109350;186
SPFB.RTS-12.18;1;20.12.2018;14:25:00;109360;109390;109350;109380;121
SPFB.RTS-12.18;1;20.12.2018;14:26:00;109390;109410;109390;109410;209
SPFB.RTS-12.18;1;20.12.2018;14:27:00;109400;109410;109400;109410;34
SPFB.RTS-12.18;1;20.12.2018;14:28:00;109400;109420;109400;109410;64
SPFB.RTS-12.18;1;20.12.2018;14:29:00;109420;109420;109380;109410;138
SPFB.RTS-12.18;1;20.12.2018;14:30:00;109410;109440;109390;109440;208
SPFB.RTS-12.18;1;20.12.2018;14:31:00;109440;109450;109420;109430;398
SPFB.RTS-12.18;1;20.12.2018;14:32:00;109440;109450;109340;109390;305
SPFB.RTS-12.18;1;20.12.2018;14:33:00;109390;109390;109300;109310;162
SPFB.RTS-12.18;1;20.12.2018;14:34:00;109310;109360;109310;109340;169
SPFB.RTS-12.18;1;20.12.2018;14:35:00;109340;109400;109330;109340;250
SPFB.RTS-12.18;1;20.12.2018;14:36:00;109360;109420;109350;109370;227
SPFB.RTS-12.18;1;20.12.2018;14:37:00;109390;109390;109310;109320;284
SPFB.RTS-12.18;1;20.12.2018;14:38:00;109320;109350;109320;109350;61
SPFB.RTS-12.18;1;20.12.2018;14:39:00;109370;109420;109370;109420;108
SPFB.RTS-12.18;1;20.12.2018;14:40:00;109420;109440;109410;109440;154
SPFB.RTS-12.18;1;20.12.2018;14:41:00;109450;109460;109440;109460;207
SPFB.RTS-12.18;1;20.12.2018;14:42:00;109450;109460;109440;109440;68
SPFB.RTS-12.18;1;20.12.2018;14:43:00;109450;109470;109450;109470;116
SPFB.RTS-12.18;1;20.12.2018;14:44:00;109470;109480;109460;109480;180
SPFB.RTS-12.18;1;20.12.2018;14:45:00;109480;109490;109460;109480;250
SPFB.RTS-12.18;1;20.12.2018;14:46:00;109480;109490;109460;109460;155
SPFB.RTS-12.18;1;20.12.2018;14:47:00;109470;109500;109450;109500;941
SPFB.RTS-12.18;1;20.12.2018;14:48:00;109500;109500;109480;109490;298
SPFB.RTS-12.18;1;20.12.2018;14:49:00;109490;109500;109450;109450;264
SPFB.RTS-12.18;1;20.12.2018;14:50:00;109450;109460;109450;109460;38
SPFB.RTS-12.18;1;20.12.2018;14:51:00;109450;109470;109450;109460;50
SPFB.RTS-12.18;1;20.12.2018;14:52:00;109460;109470;109450;109450;179
SPFB.RTS-12.18;1;20.12.2018;14:53:00;109450;109470;109440;109470;134
SPFB.RTS-12.18;1;20.12.2018;14:54:00;109460;109470;109450;109450;56
SPFB.RTS-12.18;1;20.12.2018;14:55:00;109450;109460;109450;109450;19
SPFB.RTS-12.18;1;20.12.2018;14:56:00;109450;109460;109440;109450;42
SPFB.RTS-12.18;1;20.12.2018;14:57:00;109450;109460;109440;109450;53
SPFB.RTS-12.18;1;20.12.2018;14:58:00;109460;109460;109410;109410;120
SPFB.RTS-12.18;1;20.12.2018;14:59:00;109400;109450;109390;109410;327
SPFB.RTS-12.18;1;20.12.2018;15:00:00;109410;109410;109390;109410;99
SPFB.RTS-12.18;1;20.12.2018;15:01:00;109390;109460;109390;109420;160
SPFB.RTS-12.18;1;20.12.2018;15:02:00;109420;109420;109390;109390;88
SPFB.RTS-12.18;1;20.12.2018;15:03:00;109400;109400;109370;109370;36
SPFB.RTS-12.18;1;20.12.2018;15:04:00;109370;109380;109350;109380;82
SPFB.RTS-12.18;1;20.12.2018;15:05:00;109370;109380;109360;109360;29
SPFB.RTS-12.18;1;20.12.2018;15:06:00;109360;109360;109340;109340;23
SPFB.RTS-12.18;1;20.12.2018;15:07:00;109340;109350;109310;109330;133
SPFB.RTS-12.18;1;20.12.2018;15:08:00;109320;109340;109320;109320;35
SPFB.RTS-12.18;1;20.12.2018;15:09:00;109340;109380;109330;109370;168
SPFB.RTS-12.18;1;20.12.2018;15:10:00;109370;109410;109370;109400;111
SPFB.RTS-12.18;1;20.12.2018;15:11:00;109410;109450;109410;109430;83
SPFB.RTS-12.18;1;20.12.2018;15:12:00;109440;109440;109420;109430;21
SPFB.RTS-12.18;1;20.12.2018;15:13:00;109430;109440;109430;109430;27
SPFB.RTS-12.18;1;20.12.2018;15:14:00;109450;109470;109430;109460;164
SPFB.RTS-12.18;1;20.12.2018;15:15:00;109460;109500;109460;109500;387
SPFB.RTS-12.18;1;20.12.2018;15:16:00;109500;109600;109500;109590;293
SPFB.RTS-12.18;1;20.12.2018;15:17:00;109580;109610;109560;109560;284
SPFB.RTS-12.18;1;20.12.2018;15:18:00;109580;109620;109560;109600;542
SPFB.RTS-12.18;1;20.12.2018;15:19:00;109600;109620;109580;109580;280
SPFB.RTS-12.18;1;20.12.2018;15:20:00;109590;109630;109570;109630;476
SPFB.RTS-12.18;1;20.12.2018;15:21:00;109620;109640;109620;109640;196
SPFB.RTS-12.18;1;20.12.2018;15:22:00;109640;109650;109630;109640;224
SPFB.RTS-12.18;1;20.12.2018;15:23:00;109640;109650;109530;109560;385
SPFB.RTS-12.18;1;20.12.2018;15:24:00;109560;109600;109530;109580;33
SPFB.RTS-12.18;1;20.12.2018;15:25:00;109570;109580;109570;109570;112
SPFB.RTS-12.18;1;20.12.2018;15:26:00;109570;109570;109540;109540;271
SPFB.RTS-12.18;1;20.12.2018;15:27:00;109540;109540;109470;109480;396
SPFB.RTS-12.18;1;20.12.2018;15:28:00;109490;109500;109480;109480;197
SPFB.RTS-12.18;1;20.12.2018;15:29:00;109470;109480;109470;109480;74
SPFB.RTS-12.18;1;20.12.2018;15:30:00;109480;109500;109480;109480;121
SPFB.RTS-12.18;1;20.12.2018;15:31:00;109500;109570;109480;109570;58
SPFB.RTS-12.18;1;20.12.2018;15:32:00;109550;109570;109530;109560;13
SPFB.RTS-12.18;1;20.12.2018;15:33:00;109560;109570;109550;109560;30
SPFB.RTS-12.18;1;20.12.2018;15:34:00;109560;109580;109530;109530;69
SPFB.RTS-12.18;1;20.12.2018;15:35:00;109530;109570;109520;109530;37
SPFB.RTS-12.18;1;20.12.2018;15:36:00;109540;109550;109530;109550;95
SPFB.RTS-12.18;1;20.12.2018;15:37:00;109530;109550;109480;109480;61
SPFB.RTS-12.18;1;20.12.2018;15:38:00;109470;109470;109410;109410;523
SPFB.RTS-12.18;1;20.12.2018;15:39:00;109410;109440;109410;109430;59
SPFB.RTS-12.18;1;20.12.2018;15:40:00;109430;109440;109420;109420;169
SPFB.RTS-12.18;1;20.12.2018;15:41:00;109420;109430;109410;109420;96
SPFB.RTS-12.18;1;20.12.2018;15:42:00;109430;109430;109410;109410;16
SPFB.RTS-12.18;1;20.12.2018;15:43:00;109420;109430;109400;109410;126
SPFB.RTS-12.18;1;20.12.2018;15:44:00;109420;109430;109410;109420;36
SPFB.RTS-12.18;1;20.12.2018;15:45:00;109430;109430;109410;109420;21
SPFB.RTS-12.18;1;20.12.2018;15:46:00;109430;109430;109410;109430;21
SPFB.RTS-12.18;1;20.12.2018;15:47:00;109430;109430;109410;109410;21
SPFB.RTS-12.18;1;20.12.2018;15:48:00;109420;109430;109410;109410;6
SPFB.RTS-12.18;1;20.12.2018;15:49:00;109420;109430;109420;109430;67
SPFB.RTS-12.18;1;20.12.2018;15:50:00;109440;109440;109430;109430;35
SPFB.RTS-12.18;1;20.12.2018;15:51:00;109430;109440;109420;109440;148
SPFB.RTS-12.18;1;20.12.2018;15:52:00;109440;109440;109420;109430;69
SPFB.RTS-12.18;1;20.12.2018;15:53:00;109430;109430;109410;109420;32
SPFB.RTS-12.18;1;20.12.2018;15:54:00;109420;109430;109420;109420;415
SPFB.RTS-12.18;1;20.12.2018;15:55:00;109420;109420;109400;109400;295
SPFB.RTS-12.18;1;20.12.2018;15:56:00;109400;109420;109360;109390;349
SPFB.RTS-12.18;1;20.12.2018;15:57:00;109390;109400;109380;109390;23
SPFB.RTS-12.18;1;20.12.2018;15:58:00;109390;109400;109390;109400;65
SPFB.RTS-12.18;1;20.12.2018;15:59:00;109390;109400;109390;109400;241
SPFB.RTS-12.18;1;20.12.2018;16:00:00;109400;109400;109390;109390;99
SPFB.RTS-12.18;1;20.12.2018;16:01:00;109400;109400;109390;109390;101
SPFB.RTS-12.18;1;20.12.2018;16:02:00;109390;109400;109390;109390;9
SPFB.RTS-12.18;1;20.12.2018;16:03:00;109390;109400;109390;109390;19
SPFB.RTS-12.18;1;20.12.2018;16:04:00;109390;109390;109390;109390;88
SPFB.RTS-12.18;1;20.12.2018;16:05:00;109400;109400;109390;109390;159
SPFB.RTS-12.18;1;20.12.2018;16:06:00;109390;109400;109390;109400;110
SPFB.RTS-12.18;1;20.12.2018;16:07:00;109400;109400;109390;109400;23
SPFB.RTS-12.18;1;20.12.2018;16:08:00;109400;109400;109390;109400;131
SPFB.RTS-12.18;1;20.12.2018;16:09:00;109390;109400;109390;109390;43
SPFB.RTS-12.18;1;20.12.2018;16:10:00;109390;109400;109390;109390;61
SPFB.RTS-12.18;1;20.12.2018;16:11:00;109390;109400;109390;109390;33
SPFB.RTS-12.18;1;20.12.2018;16:12:00;109390;109400;109390;109390;70
SPFB.RTS-12.18;1;20.12.2018;16:13:00;109390;109400;109390;109390;12
SPFB.RTS-12.18;1;20.12.2018;16:14:00;109390;109390;109390;109390;6
SPFB.RTS-12.18;1;20.12.2018;16:15:00;109400;109400;109390;109400;32
SPFB.RTS-12.18;1;20.12.2018;16:16:00;109390;109390;109380;109390;43
SPFB.RTS-12.18;1;20.12.2018;16:17:00;109390;109390;109380;109380;20
SPFB.RTS-12.18;1;20.12.2018;16:18:00;109390;109390;109380;109390;25
SPFB.RTS-12.18;1;20.12.2018;16:19:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;16:20:00;109380;109380;109380;109380;11
SPFB.RTS-12.18;1;20.12.2018;16:21:00;109380;109390;109380;109380;170
SPFB.RTS-12.18;1;20.12.2018;16:22:00;109380;109390;109380;109380;56
SPFB.RTS-12.18;1;20.12.2018;16:23:00;109380;109390;109380;109390;26
SPFB.RTS-12.18;1;20.12.2018;16:24:00;109380;109390;109380;109380;47
SPFB.RTS-12.18;1;20.12.2018;16:25:00;109380;109380;109380;109380;227
SPFB.RTS-12.18;1;20.12.2018;16:26:00;109390;109390;109380;109380;42
SPFB.RTS-12.18;1;20.12.2018;16:27:00;109380;109380;109380;109380;85
SPFB.RTS-12.18;1;20.12.2018;16:28:00;109390;109390;109380;109380;15
SPFB.RTS-12.18;1;20.12.2018;16:29:00;109390;109390;109380;109380;13
SPFB.RTS-12.18;1;20.12.2018;16:30:00;109380;109390;109380;109380;82
SPFB.RTS-12.18;1;20.12.2018;16:31:00;109390;109390;109380;109380;74
SPFB.RTS-12.18;1;20.12.2018;16:32:00;109380;109390;109380;109380;471
SPFB.RTS-12.18;1;20.12.2018;16:33:00;109380;109390;109380;109380;59
SPFB.RTS-12.18;1;20.12.2018;16:34:00;109380;109390;109380;109380;122
SPFB.RTS-12.18;1;20.12.2018;16:35:00;109380;109390;109380;109380;16
SPFB.RTS-12.18;1;20.12.2018;16:36:00;109390;109390;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;16:37:00;109380;109390;109380;109380;71
SPFB.RTS-12.18;1;20.12.2018;16:38:00;109390;109390;109380;109380;83
SPFB.RTS-12.18;1;20.12.2018;16:39:00;109380;109390;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;16:40:00;109380;109380;109380;109380;12
SPFB.RTS-12.18;1;20.12.2018;16:41:00;109380;109380;109380;109380;47
SPFB.RTS-12.18;1;20.12.2018;16:42:00;109390;109390;109380;109380;16
SPFB.RTS-12.18;1;20.12.2018;16:43:00;109380;109390;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;16:44:00;109390;109390;109380;109380;65
SPFB.RTS-12.18;1;20.12.2018;16:45:00;109380;109380;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;16:46:00;109380;109380;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;16:47:00;109380;109390;109380;109390;71
SPFB.RTS-12.18;1;20.12.2018;16:48:00;109380;109390;109380;109380;40
SPFB.RTS-12.18;1;20.12.2018;16:49:00;109380;109390;109380;109380;41
SPFB.RTS-12.18;1;20.12.2018;16:50:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;16:51:00;109390;109390;109380;109380;17
SPFB.RTS-12.18;1;20.12.2018;16:52:00;109380;109390;109380;109380;15
SPFB.RTS-12.18;1;20.12.2018;16:53:00;109380;109380;109380;109380;16
SPFB.RTS-12.18;1;20.12.2018;16:54:00;109380;109380;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;16:55:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;16:56:00;109380;109390;109380;109380;18
SPFB.RTS-12.18;1;20.12.2018;16:57:00;109380;109390;109380;109380;18
SPFB.RTS-12.18;1;20.12.2018;16:58:00;109390;109390;109380;109380;23
SPFB.RTS-12.18;1;20.12.2018;16:59:00;109380;109380;109380;109380;23
SPFB.RTS-12.18;1;20.12.2018;17:00:00;109380;109390;109380;109380;13
SPFB.RTS-12.18;1;20.12.2018;17:01:00;109380;109380;109380;109380;10
SPFB.RTS-12.18;1;20.12.2018;17:02:00;109380;109390;109380;109380;29
SPFB.RTS-12.18;1;20.12.2018;17:03:00;109380;109380;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;17:04:00;109380;109380;109380;109380;23
SPFB.RTS-12.18;1;20.12.2018;17:05:00;109380;109390;109380;109380;392
SPFB.RTS-12.18;1;20.12.2018;17:06:00;109380;109390;109380;109380;15
SPFB.RTS-12.18;1;20.12.2018;17:07:00;109380;109390;109380;109380;12
SPFB.RTS-12.18;1;20.12.2018;17:08:00;109380;109390;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;17:09:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:10:00;109390;109390;109380;109380;27
SPFB.RTS-12.18;1;20.12.2018;17:11:00;109390;109390;109380;109380;73
SPFB.RTS-12.18;1;20.12.2018;17:12:00;109380;109390;109380;109380;18
SPFB.RTS-12.18;1;20.12.2018;17:13:00;109380;109390;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;17:14:00;109390;109390;109380;109390;9
SPFB.RTS-12.18;1;20.12.2018;17:15:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:16:00;109380;109390;109380;109390;8
SPFB.RTS-12.18;1;20.12.2018;17:17:00;109380;109380;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;17:18:00;109380;109390;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;17:19:00;109380;109390;109380;109380;662
SPFB.RTS-12.18;1;20.12.2018;17:20:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;17:21:00;109380;109390;109380;109380;25
SPFB.RTS-12.18;1;20.12.2018;17:22:00;109380;109380;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;17:23:00;109380;109390;109380;109380;12
SPFB.RTS-12.18;1;20.12.2018;17:24:00;109380;109390;109380;109380;6
SPFB.RTS-12.18;1;20.12.2018;17:25:00;109380;109380;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;17:26:00;109380;109390;109380;109380;18
SPFB.RTS-12.18;1;20.12.2018;17:27:00;109380;109390;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;17:28:00;109380;109380;109380;109380;19
SPFB.RTS-12.18;1;20.12.2018;17:29:00;109380;109380;109380;109380;17
SPFB.RTS-12.18;1;20.12.2018;17:30:00;109380;109390;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;17:31:00;109390;109390;109380;109380;16
SPFB.RTS-12.18;1;20.12.2018;17:32:00;109380;109380;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;17:33:00;109380;109380;109380;109380;13
SPFB.RTS-12.18;1;20.12.2018;17:34:00;109380;109380;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;17:35:00;109390;109390;109380;109380;17
SPFB.RTS-12.18;1;20.12.2018;17:36:00;109380;109390;109380;109380;15
SPFB.RTS-12.18;1;20.12.2018;17:37:00;109380;109390;109380;109380;13
SPFB.RTS-12.18;1;20.12.2018;17:38:00;109380;109390;109380;109380;6
SPFB.RTS-12.18;1;20.12.2018;17:39:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;17:40:00;109380;109390;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;17:41:00;109380;109390;109380;109380;183
SPFB.RTS-12.18;1;20.12.2018;17:42:00;109380;109380;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;17:43:00;109390;109390;109380;109380;15
SPFB.RTS-12.18;1;20.12.2018;17:44:00;109390;109390;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;17:45:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:46:00;109380;109390;109380;109380;24
SPFB.RTS-12.18;1;20.12.2018;17:47:00;109380;109380;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;17:48:00;109390;109390;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;17:49:00;109390;109390;109380;109380;40
SPFB.RTS-12.18;1;20.12.2018;17:50:00;109380;109380;109380;109380;12
SPFB.RTS-12.18;1;20.12.2018;17:51:00;109380;109380;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;17:52:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;17:53:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:54:00;109380;109380;109380;109380;310
SPFB.RTS-12.18;1;20.12.2018;17:55:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:56:00;109380;109390;109380;109380;96
SPFB.RTS-12.18;1;20.12.2018;17:57:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;17:58:00;109380;109380;109380;109380;11
SPFB.RTS-12.18;1;20.12.2018;17:59:00;109390;109390;109380;109380;7
SPFB.RTS-12.18;1;20.12.2018;18:00:00;109380;109390;109380;109380;22
SPFB.RTS-12.18;1;20.12.2018;18:01:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;18:02:00;109380;109390;109380;109390;7
SPFB.RTS-12.18;1;20.12.2018;18:03:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;18:04:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;18:05:00;109380;109380;109380;109380;2
SPFB.RTS-12.18;1;20.12.2018;18:06:00;109390;109390;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;18:07:00;109380;109390;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;18:08:00;109380;109390;109380;109380;9
SPFB.RTS-12.18;1;20.12.2018;18:09:00;109380;109380;109380;109380;8
SPFB.RTS-12.18;1;20.12.2018;18:10:00;109380;109390;109380;109380;5
SPFB.RTS-12.18;1;20.12.2018;18:11:00;109380;109380;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;18:12:00;109380;109380;109380;109380;1564
SPFB.RTS-12.18;1;20.12.2018;18:14:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;18:15:00;109380;109380;109380;109380;3
SPFB.RTS-12.18;1;20.12.2018;18:16:00;109390;109390;109390;109390;1
SPFB.RTS-12.18;1;20.12.2018;18:17:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;18:18:00;109380;109390;109380;109390;8
SPFB.RTS-12.18;1;20.12.2018;18:19:00;109380;109380;109380;109380;4
SPFB.RTS-12.18;1;20.12.2018;18:20:00;109380;109380;109380;109380;41
SPFB.RTS-12.18;1;20.12.2018;18:21:00;109380;109380;109380;109380;115
SPFB.RTS-12.18;1;20.12.2018;18:22:00;109380;109380;109380;109380;30
